CustomerID,Name,Age,Gender,State,Genre,Format,Device,Viewing_Frequency,Total_Viewing_Time,Plan,Monthly_Cost,Duration,Rating
1071,Donna Maikori,49,Male,Cross,News,Live-Events,Browser,10,10305,Premium,5000,3,3
622,Yen Makinde,61,Male,Ogun,Reality,TV-Shows,Decoder,9,481720,Premium,5000,9,3
1025,Otto Chibuzor,57,Male,Gombe,News,TV-Shows,Browser,10,208607,Basic,2500,3,2
592,Indigo Coker,56,Male,Bayelsa,Comedy,Live-Events,Tv-App,9,446150,Premium,5000,4,3
201,Brynne Laouali,25,Male,Adamawa,Comedy,TV-Shows,Tv-App,10,185497,Basic,2500,4,5
2145,Blake Fuwape,59,Female,Oyo,Action,TV-Shows,Mobile-App,1,176160,Premium,5000,9,3
2064,Castor Ogedegbe,37,Female,Borno,Comedy,Live-Events,Tv-App,11,219213,Premium,5000,3,4
2330,Rama Ihemeje,46,Female,Niger,Comedy,Live-Events,Mobile-App,10,87971,Elite,10000,5,2
1557,Amery Daramola,39,Female,Enugu,Comedy,TV-Shows,Tv-App,4,131782,Premium,5000,7,3
1379,Harding Ihemeje,68,Male,Kano,Sports,TV-Shows,Decoder,3,16831,Elite,10000,11,4
1968,Craig Aderemi,29,Female,Imo,Action,TV-Shows,Tv-App,8,175192,Elite,10000,12,1
1836,Reed Chibuzor,65,Female,Ogun,Comedy,TV-Shows,Mobile-App,4,525781,Premium,5000,12,3
1670,Tallulah Okojie,68,Female,Niger,Music,Live-Events,Tv-App,5,340024,Premium,5000,2,3
641,Grace Ajudua,67,Male,Kebbi,Religion,TV-Shows,Browser,7,86555,Premium,5000,7,4
1202,Hamilton Adekugbe,35,Male,Kwara,Comedy,Live-Events,Decoder,6,311042,Premium,5000,12,4
1187,Callie Abagun,22,Male,Delta,Action,Live-Events,Tv-App,10,124442,Premium,5000,8,1
2550,Macon Abaribe,58,Female,Osun,Talk-Shows,Live-Events,Browser,7,478142,Premium,5000,8,3
1868,Ayanna Fuwape,35,Female,River,Action,Live-Events,Mobile-App,2,500949,Premium,5000,6,4
1392,Price Ameobi,39,Male,Borno,Action,TV-Shows,Browser,4,124644,Elite,10000,12,2
1313,Debra Onyeama,55,Male,Ondo,Cartoons,TV-Shows,Browser,6,538538,Basic,2500,2,1
1738,Cruz Bakare,57,Female,Kwara,Drama,TV-Shows,Tv-App,10,418423,Premium,5000,10,4
2930,Benedict Olaoye,52,Female,Akwa,News,Live-Events,Decoder,9,209099,Elite,10000,11,3
169,Deanna Ihemeje,45,Male,Bauchi,Documentaries,TV-Shows,Decoder,1,423720,Premium,5000,2,3
2438,Melinda Umelo,48,Female,Cross,Comedy,TV-Shows,Browser,6,133537,Premium,5000,9,2
819,Deanna Osakwe,53,Male,Anambra,Documentaries,Live-Events,Tv-App,4,64723,Premium,5000,9,4
350,Kamal Gwarzo,29,Male,Kano,Reality,TV-Shows,Mobile-App,3,222246,Elite,10000,4,2
644,Illiana Oliha,62,Male,Sokoto,Comedy,Live-Events,Mobile-App,5,314464,Premium,5000,7,3
2240,Axel Idonije,31,Female,Yobe,Comedy,Live-Events,Tv-App,6,377657,Premium,5000,3,2
1896,Janna Ayanbadejo,41,Female,Kebbi,Sports,TV-Shows,Decoder,7,301665,Premium,5000,10,3
2795,Martena Igbinoghene,46,Female,Imo,Sports,TV-Shows,Tv-App,10,380410,Elite,10000,9,4
1308,Jeanette Udoka,33,Male,Kebbi,News,Live-Events,Mobile-App,10,300209,Premium,5000,3,3
2350,Mason Bakare,41,Female,Plateau,Cartoons,TV-Shows,Decoder,3,228049,Elite,10000,4,4
775,Prescott Olunloyo,75,Male,Adamawa,Comedy,Live-Events,Mobile-App,11,43898,Basic,2500,2,2
2907,Conan Igbinoghene,36,Female,Anambra,Cartoons,Live-Events,Mobile-App,6,528496,Premium,5000,2,3
1661,Bevis Daramola,65,Female,Akwa,Talk-Shows,TV-Shows,Decoder,3,545821,Premium,5000,9,3
2270,Gage Anjorin,25,Female,Bayelsa,Comedy,TV-Shows,Browser,6,470663,Elite,10000,4,5
1991,Blake Umelo,69,Female,Kaduna,News,TV-Shows,Browser,3,414578,Premium,5000,3,1
538,Upton Udoka,68,Male,Jigawa,Action,TV-Shows,Decoder,8,19911,Basic,2500,12,1
2665,Jakeem Okojie,25,Female,Cross,Talk-Shows,Live-Events,Tv-App,8,157870,Premium,5000,6,5
1182,Quail Abagun,67,Male,Kogi,Talk-Shows,TV-Shows,Decoder,1,273831,Elite,10000,2,4
2981,Quintessa Aladefa,64,Female,Osun,Reality,TV-Shows,Mobile-App,6,90423,Elite,10000,2,3
1285,Reagan Udoka,44,Male,Lagos,Religion,TV-Shows,Decoder,2,566879,Premium,5000,3,4
1614,Joseph Osakwe,53,Female,Ondo,Talk-Shows,Live-Events,Browser,7,221652,Premium,5000,11,1
434,Libby Olunloyo,24,Male,Benue,Music,Live-Events,Tv-App,5,300497,Basic,2500,8,5
2568,Dora Aneke,66,Female,Borno,Cartoons,TV-Shows,Tv-App,9,44245,Elite,10000,3,5
105,Kieran Aneke,70,Male,Kwara,Action,TV-Shows,Tv-App,7,329068,Premium,5000,8,3
475,Hedley Adewumi,38,Male,Osun,Sports,TV-Shows,Tv-App,11,482938,Elite,10000,7,1
633,Griffith Aremu,71,Male,Plateau,Action,Live-Events,Tv-App,7,76339,Elite,10000,7,3
1094,Donovan Akinde,68,Male,Borno,Comedy,TV-Shows,Decoder,3,374534,Basic,2500,11,4
1234,Zorita Oliha,42,Male,Ibom,Talk-Shows,Live-Events,Decoder,9,273393,Basic,2500,10,4
1531,Aline Adeniran,21,Female,Ebonyi,Sports,TV-Shows,Tv-App,3,355798,Basic,2500,2,4
698,Nasim Maikori,67,Male,Kwara,Comedy,TV-Shows,Tv-App,3,584262,Premium,5000,12,2
2922,Nolan Ayanbadejo,64,Female,Enugu,Sports,TV-Shows,Browser,7,60056,Premium,5000,11,3
2938,Price Chibuzor,50,Female,Yobe,Talk-Shows,TV-Shows,Decoder,8,349519,Elite,10000,1,2
800,Driscoll Adewumi,65,Male,Delta,Talk-Shows,Live-Events,Decoder,3,359786,Premium,5000,11,2
395,Carol Oliha,38,Male,Oyo,Music,TV-Shows,Tv-App,2,451551,Premium,5000,8,4
2351,Bernard Bakare,53,Female,Kebbi,Reality,TV-Shows,Tv-App,10,82752,Elite,10000,5,4
1800,Patrick Ujah,19,Female,Nasarawa,Cartoons,Live-Events,Tv-App,11,359862,Elite,10000,6,5
1246,Inga Aladefa,36,Male,Ekiti,Action,TV-Shows,Tv-App,6,480559,Premium,5000,11,4
1643,Colleen Ofoedu,68,Female,Imo,Cartoons,Live-Events,Browser,8,564922,Elite,10000,9,3
1240,Lara Okojie,48,Male,Ondo,Music,TV-Shows,Tv-App,9,422680,Premium,5000,8,1
374,Jerome Osakwe,20,Male,Taraba,Documentaries,TV-Shows,Tv-App,8,486276,Premium,5000,12,2
1330,Jerry Gwarzo,38,Male,Lagos,Cartoons,Live-Events,Tv-App,9,521268,Premium,5000,8,2
509,Basil Adekugbe,61,Male,Abia,Sports,Live-Events,Browser,0,27694,Basic,2500,11,2
1963,Dennis Coker,37,Female,Oyo,Reality,Live-Events,Decoder,7,558447,Premium,5000,2,1
1085,Ferdinand Makinde,47,Male,Kaduna,Talk-Shows,Live-Events,Mobile-App,10,265126,Basic,2500,12,3
812,Ulysses Ameobi,63,Male,Plateau,Comedy,TV-Shows,Tv-App,10,159584,Basic,2500,9,2
112,Jade Abagun,52,Male,Enugu,Music,TV-Shows,Decoder,6,96084,Premium,5000,1,4
159,Vivian Ibekwe,45,Male,Borno,Talk-Shows,TV-Shows,Decoder,5,363282,Premium,5000,5,3
1841,Ray Olonisakin,49,Female,Edo,Comedy,Live-Events,Mobile-App,7,524693,Premium,5000,10,4
2195,Ignacia Gwarzo,23,Female,Katsina,Music,Live-Events,Decoder,10,315818,Premium,5000,3,4
351,Noble Fuwape,66,Male,Benue,Documentaries,Live-Events,Decoder,7,460133,Basic,2500,5,4
1518,Ila Adekugbe,29,Female,Bauchi,Reality,Live-Events,Browser,0,305344,Basic,2500,6,4
2902,Ruth Olonisakin,70,Female,Bayelsa,Comedy,TV-Shows,Tv-App,5,574458,Premium,5000,10,3
1052,Louis Maikori,69,Male,Kano,Documentaries,Live-Events,Tv-App,7,34508,Basic,2500,4,2
2424,Brynn Olaoye,23,Female,Oyo,Talk-Shows,TV-Shows,Tv-App,7,392107,Basic,2500,7,3
2421,Maxwell Coker,56,Female,Benue,Cartoons,Live-Events,Tv-App,2,13686,Elite,10000,7,5
720,Omar Olonisakin,46,Male,Benue,Sports,Live-Events,Decoder,9,559323,Elite,10000,2,3
266,Clementine Olaoye,65,Male,Anambra,Reality,Live-Events,Tv-App,4,425167,Premium,5000,6,3
1517,Oleg Ajudua,19,Female,River,Comedy,Live-Events,Decoder,11,138002,Basic,2500,2,2
813,Rama Akinde,60,Male,Ondo,Drama,Live-Events,Mobile-App,9,88411,Elite,10000,9,3
2077,Karina Okojie,73,Female,Cross,News,TV-Shows,Tv-App,1,155053,Basic,2500,6,4
1470,Leroy Ameobi,75,Male,Ekiti,Comedy,TV-Shows,Mobile-App,2,532833,Elite,10000,3,4
2460,Suki Aladefa,30,Female,Oyo,Cartoons,Live-Events,Decoder,8,280999,Premium,5000,5,4
1553,Jeremy Ujah,43,Female,Nasarawa,Drama,Live-Events,Decoder,2,310448,Elite,10000,10,3
1060,Shellie Ogedegbe,39,Male,Sokoto,Reality,TV-Shows,Tv-App,1,56524,Elite,10000,10,2
2883,Odysseus Bakare,61,Female,Kwara,Drama,Live-Events,Mobile-App,10,260889,Premium,5000,2,2
2924,Jenette Nwakaeme,74,Female,Sokoto,Drama,TV-Shows,Tv-App,9,11448,Basic,2500,12,4
2592,Graiden Aremu,66,Female,Oyo,News,TV-Shows,Tv-App,9,561999,Basic,2500,4,4
1602,Illiana Osakwe,72,Female,Katsina,Cartoons,TV-Shows,Tv-App,10,431186,Premium,5000,11,1
412,Alfonso Ameobi,30,Male,Kano,Comedy,Live-Events,Decoder,10,503687,Premium,5000,6,4
2519,Uriah Fuwape,33,Female,Oyo,News,TV-Shows,Decoder,8,517702,Elite,10000,4,4
1907,Pearl Ajudua,71,Female,Taraba,Comedy,Live-Events,Decoder,3,553022,Premium,5000,7,4
440,Lewis Laouali,21,Male,Yobe,Drama,TV-Shows,Browser,10,335374,Premium,5000,10,3
1626,Hamilton Oliha,67,Female,Ekiti,Cartoons,Live-Events,Decoder,2,214685,Elite,10000,1,3
1837,Kylan Olaoye,22,Female,Kwara,Sports,TV-Shows,Tv-App,4,376498,Premium,5000,7,3
2512,Jin Ogunode,36,Female,Cross,News,Live-Events,Mobile-App,9,372333,Basic,2500,11,3
200,Claudia Daramola,50,Male,Gombe,Action,TV-Shows,Tv-App,4,274811,Premium,5000,4,4
1030,Francis Ajudua,62,Male,Gombe,News,Live-Events,Decoder,9,320058,Basic,2500,3,5
914,Illiana Idonije,26,Male,Ibom,Talk-Shows,Live-Events,Decoder,3,479021,Premium,5000,9,4
316,Beck Olunloyo,40,Male,Osun,News,TV-Shows,Tv-App,5,595544,Basic,2500,9,3
452,Montana Idonije,49,Male,Kano,Comedy,TV-Shows,Browser,2,361623,Premium,5000,7,2
713,Caleb Nwakaeme,70,Male,Osun,Religion,Live-Events,Mobile-App,0,158992,Basic,2500,7,1
1878,Erich Ihemeje,44,Female,Oyo,News,TV-Shows,Tv-App,7,468292,Premium,5000,7,2
2785,Norman Adewusi,57,Female,River,Action,Live-Events,Mobile-App,8,187516,Basic,2500,3,2
2932,Ishmael Laouali,51,Female,Ogun,Sports,TV-Shows,Tv-App,10,487950,Basic,2500,10,1
2656,Kyra Oliha,62,Female,Kano,News,TV-Shows,Decoder,6,490886,Elite,10000,11,2
2197,Logan Onoja,68,Female,Katsina,Reality,TV-Shows,Decoder,0,563798,Elite,10000,10,2
2983,Jennifer Adeniran,38,Female,Imo,Music,TV-Shows,Decoder,3,264487,Basic,2500,2,2
1930,Hadassah Maikori,34,Female,Kebbi,Comedy,Live-Events,Decoder,2,558368,Premium,5000,11,2
1970,Garrett Buraimoh,49,Female,Borno,Comedy,TV-Shows,Tv-App,5,116163,Basic,2500,7,2
1271,Ruby Sofoluwe,53,Male,Taraba,Documentaries,TV-Shows,Browser,1,51816,Basic,2500,4,3
961,Nash Adekugbe,47,Male,Ondo,News,TV-Shows,Decoder,6,12979,Premium,5000,3,3
1054,Russell Daramola,42,Male,Cross,Talk-Shows,Live-Events,Tv-App,6,293004,Basic,2500,10,3
2832,Walter Ogunode,42,Female,Ogun,News,Live-Events,Decoder,7,508390,Premium,5000,5,2
9,Lucas Adeniran,49,Male,Borno,Cartoons,TV-Shows,Browser,3,117344,Basic,2500,4,3
1371,Jonas Balarabe,31,Male,Ogun,Music,Live-Events,Decoder,5,396402,Premium,5000,7,2
633,Griffith Aremu,71,Male,Plateau,Comedy,Live-Events,Tv-App,9,428149,Elite,10000,7,4
2922,Nolan Ayanbadejo,64,Female,Enugu,Sports,Live-Events,Decoder,2,569105,Premium,5000,11,2
957,Xena Olonisakin,19,Male,Benue,Reality,TV-Shows,Tv-App,6,198771,Premium,5000,4,2
2508,Aurelia Bakare,53,Female,Ebonyi,Documentaries,TV-Shows,Tv-App,0,513290,Elite,10000,5,5
1173,Ivana Akinde,43,Male,Ekiti,Documentaries,TV-Shows,Decoder,2,296474,Premium,5000,1,2
1946,Cheyenne Ameobi,30,Female,Cross,Action,TV-Shows,Tv-App,6,137574,Basic,2500,7,5
1992,Shaeleigh Adewusi,28,Female,Zamfara,Documentaries,Live-Events,Browser,8,44173,Basic,2500,9,1
1311,Angela Oliha,62,Male,Niger,Reality,TV-Shows,Decoder,1,477864,Premium,5000,10,1
286,Emerson Abaribe,68,Male,Edo,Sports,Live-Events,Tv-App,10,572136,Basic,2500,6,4
692,Diana Sofoluwe,20,Male,Kogi,Documentaries,Live-Events,Browser,2,116797,Elite,10000,5,3
2123,Tatum Okojie,62,Female,Abia,Reality,Live-Events,Browser,9,270019,Basic,2500,8,1
1488,Scott Adeniran,53,Male,Borno,Talk-Shows,TV-Shows,Browser,2,521024,Premium,5000,11,5
1535,Zelda Onoja,35,Female,Sokoto,News,TV-Shows,Mobile-App,2,515178,Premium,5000,6,1
819,Deanna Osakwe,53,Male,Anambra,Religion,Live-Events,Mobile-App,4,323225,Premium,5000,9,3
2487,Rashad Adekugbe,47,Female,Ekiti,Documentaries,TV-Shows,Decoder,6,451358,Premium,5000,8,5
2971,Lunea Nwakaeme,63,Female,Ibom,Documentaries,Live-Events,Decoder,3,470984,Elite,10000,12,5
1874,Lane Coker,57,Female,Benue,Reality,TV-Shows,Decoder,4,496147,Elite,10000,5,3
240,Yoshio Chibuzor,31,Male,Benue,Comedy,TV-Shows,Mobile-App,0,410412,Basic,2500,2,5
1490,Amanda Oliha,67,Male,Kaduna,News,TV-Shows,Decoder,1,151435,Elite,10000,9,1
1795,Hoyt Okojie,54,Female,Ondo,Comedy,TV-Shows,Tv-App,3,81678,Premium,5000,4,1
925,Kasimir Maikori,48,Male,Gombe,Cartoons,TV-Shows,Browser,3,163932,Elite,10000,5,3
1384,Philip Osakwe,44,Male,Gombe,Cartoons,TV-Shows,Mobile-App,10,366852,Premium,5000,8,3
71,Quentin Chibuzor,73,Male,Bayelsa,Religion,TV-Shows,Mobile-App,5,223587,Premium,5000,4,3
1494,Ulric Adeniran,26,Male,Ebonyi,Comedy,Live-Events,Tv-App,4,16014,Basic,2500,9,4
1648,Solomon Aremu,67,Female,Cross,Sports,Live-Events,Mobile-App,9,219634,Basic,2500,3,5
1923,Melissa Balarabe,64,Female,Kogi,News,TV-Shows,Browser,8,33366,Premium,5000,5,3
204,Jessamine Umelo,32,Male,Cross,Sports,Live-Events,Tv-App,11,381586,Premium,5000,8,4
2227,Faith Sofoluwe,21,Female,Niger,Reality,TV-Shows,Decoder,5,138569,Basic,2500,9,2
2511,Vernon Oliha,74,Female,Yobe,Cartoons,TV-Shows,Tv-App,3,295704,Elite,10000,4,5
2886,Dorothy Sofoluwe,51,Female,Edo,Talk-Shows,TV-Shows,Decoder,10,316438,Elite,10000,4,2
198,Kirestin Aladefa,59,Male,Jigawa,News,TV-Shows,Tv-App,2,530578,Premium,5000,2,1
450,Belle Udoka,69,Male,Bayelsa,Documentaries,TV-Shows,Tv-App,10,524833,Premium,5000,12,4
720,Omar Olonisakin,46,Male,Benue,Drama,TV-Shows,Decoder,7,189270,Elite,10000,2,2
251,Bradley Ibekwe,21,Male,Osun,News,TV-Shows,Browser,9,355151,Elite,10000,2,5
1321,Melyssa Idonije,39,Male,Anambra,Action,TV-Shows,Browser,8,178425,Premium,5000,1,2
1215,Moses Aremu,74,Male,Bauchi,Music,TV-Shows,Mobile-App,8,229133,Premium,5000,5,1
1959,Medge Maikori,43,Female,Sokoto,Comedy,TV-Shows,Decoder,3,595125,Premium,5000,9,5
2696,Suki Ihemeje,29,Female,Benue,Drama,Live-Events,Browser,1,345350,Basic,2500,6,3
305,Mason Nwakaeme,48,Male,Anambra,Cartoons,TV-Shows,Mobile-App,5,103880,Premium,5000,7,1
2036,Angelica Makinde,49,Female,Anambra,Cartoons,TV-Shows,Decoder,2,380829,Premium,5000,3,3
50,Tanisha Oteh,59,Male,Sokoto,News,Live-Events,Decoder,9,581270,Premium,5000,9,3
1336,Leandra Aladefa,27,Male,Ondo,Comedy,Live-Events,Decoder,2,140753,Premium,5000,7,2
903,Jaquelyn Umelo,70,Male,Ekiti,Music,TV-Shows,Mobile-App,8,207238,Elite,10000,10,3
713,Caleb Nwakaeme,70,Male,Osun,News,TV-Shows,Mobile-App,3,53961,Basic,2500,7,3
1679,Ulla Chibuzor,56,Female,Edo,Documentaries,TV-Shows,Decoder,7,175917,Basic,2500,4,5
2957,Mason Adekugbe,42,Female,Lagos,Reality,TV-Shows,Browser,2,456129,Basic,2500,8,3
1769,Keane Bakare,68,Female,Edo,Sports,TV-Shows,Tv-App,1,257066,Premium,5000,5,4
171,Amela Bakare,57,Male,Kaduna,Comedy,TV-Shows,Mobile-App,10,305332,Premium,5000,9,1
189,Gretchen Okojie,29,Male,Gombe,Drama,TV-Shows,Decoder,7,484765,Elite,10000,8,4
1721,Bethany Ogunode,21,Female,Katsina,Comedy,Live-Events,Tv-App,1,145423,Basic,2500,2,4
1382,Madonna Daramola,50,Male,Anambra,Documentaries,TV-Shows,Tv-App,5,71312,Basic,2500,4,5
2365,Kato Daramola,37,Female,River,Comedy,TV-Shows,Tv-App,8,509195,Premium,5000,5,3
258,Fallon Abagun,67,Male,Anambra,News,TV-Shows,Decoder,6,490583,Elite,10000,11,2
2680,Ursula Maikori,38,Female,Ekiti,Music,Live-Events,Tv-App,2,482580,Premium,5000,2,4
2336,Juliet Adewusi,50,Female,Niger,Cartoons,TV-Shows,Mobile-App,1,187045,Premium,5000,12,4
1378,Francesca Ofoedu,30,Male,Plateau,Documentaries,TV-Shows,Mobile-App,11,525255,Premium,5000,9,2
1483,Brooke Oliha,56,Male,Kano,Religion,Live-Events,Tv-App,9,268647,Elite,10000,9,3
2338,Nigel Nwakaeme,65,Female,Yobe,News,Live-Events,Browser,4,601263,Premium,5000,5,1
2228,Sandra Ogunode,71,Female,Katsina,Cartoons,TV-Shows,Mobile-App,6,457278,Elite,10000,4,2
253,Amaya Abadaki,72,Male,Ebonyi,News,Live-Events,Browser,9,23128,Elite,10000,5,4
620,Yen Ibekwe,39,Male,Anambra,Comedy,Live-Events,Browser,1,96891,Basic,2500,6,3
71,Quentin Chibuzor,73,Male,Bayelsa,Religion,TV-Shows,Tv-App,1,415522,Premium,5000,4,2
1036,Alexander Ogunode,31,Male,Imo,Sports,TV-Shows,Browser,2,595653,Elite,10000,3,2
1950,Maya Adejuyigbe,64,Female,Cross,Comedy,Live-Events,Decoder,0,48521,Premium,5000,6,4
2569,Ariel Aneke,50,Female,Adamawa,Action,TV-Shows,Mobile-App,1,472499,Premium,5000,9,3
288,Gail Anjorin,69,Male,Anambra,Comedy,Live-Events,Browser,6,385419,Premium,5000,2,2
1377,Baxter Adejuyigbe,52,Male,Kogi,Sports,TV-Shows,Tv-App,5,566268,Premium,5000,2,1
1302,Arsenio Umelo,63,Male,Ibom,Drama,TV-Shows,Decoder,3,92223,Basic,2500,3,2
1825,Lamar Aremu,55,Female,Lagos,Music,TV-Shows,Decoder,3,282981,Elite,10000,7,4
658,Sacha Udoka,24,Male,Ibom,Comedy,Live-Events,Browser,2,250836,Premium,5000,2,2
292,Idona Akinde,37,Male,Delta,Cartoons,TV-Shows,Mobile-App,11,447930,Basic,2500,4,2
1643,Colleen Ofoedu,68,Female,Imo,News,Live-Events,Decoder,5,595087,Elite,10000,9,3
1503,Anjolie Adarabioyo,66,Female,Ibom,Talk-Shows,TV-Shows,Tv-App,7,464961,Premium,5000,4,1
120,Zia Makinde,42,Male,Bayelsa,Action,TV-Shows,Tv-App,1,291825,Premium,5000,5,2
185,Wayne Daramola,64,Male,Kebbi,Sports,Live-Events,Decoder,1,424572,Elite,10000,1,4
2657,Amy Abagun,75,Female,Ondo,Reality,TV-Shows,Mobile-App,4,551293,Premium,5000,8,3
2825,Lee Aneke,44,Female,Bauchi,Talk-Shows,Live-Events,Browser,3,410571,Premium,5000,11,2
2445,Heather Aremu,31,Female,Ebonyi,Comedy,TV-Shows,Mobile-App,7,418846,Elite,10000,4,5
840,Zia Adewusi,66,Male,River,Action,TV-Shows,Mobile-App,1,471942,Premium,5000,11,2
2438,Melinda Umelo,48,Female,Cross,Comedy,Live-Events,Tv-App,2,84615,Premium,5000,9,5
2503,Nell Ayanbadejo,61,Female,Ebonyi,Talk-Shows,TV-Shows,Decoder,5,294691,Elite,10000,1,4
412,Alfonso Ameobi,30,Male,Kano,Music,Live-Events,Decoder,9,383022,Premium,5000,6,2
1786,Carl Ogedegbe,73,Female,Nasarawa,Reality,Live-Events,Browser,9,425113,Premium,5000,1,2
2025,Jamal Balarabe,45,Female,River,Music,Live-Events,Mobile-App,8,99773,Premium,5000,10,2
2357,Michelle Olunloyo,42,Female,Abia,Drama,Live-Events,Decoder,3,380367,Basic,2500,7,2
425,Lev Balarabe,38,Male,Niger,Reality,Live-Events,Tv-App,0,423647,Basic,2500,11,4
312,Cameran Ogunode,62,Male,Kaduna,Music,Live-Events,Tv-App,6,192191,Premium,5000,8,4
591,Brynne Aremu,44,Male,Nasarawa,Action,Live-Events,Tv-App,0,528973,Premium,5000,6,4
744,Ferris Daramola,60,Male,Osun,Cartoons,TV-Shows,Browser,0,264677,Basic,2500,10,1
1333,Roth Umelo,26,Male,Abia,Reality,TV-Shows,Mobile-App,9,344797,Basic,2500,4,2
1495,Kristen Fuwape,53,Male,Edo,Comedy,TV-Shows,Mobile-App,11,302759,Premium,5000,10,4
1520,Caesar Idonije,53,Female,Gombe,Documentaries,TV-Shows,Decoder,1,174682,Basic,2500,7,1
1737,Karina Olaoye,37,Female,Osun,Action,TV-Shows,Mobile-App,7,44344,Elite,10000,10,4
1002,Harlan Igbinoghene,42,Male,Kogi,Documentaries,Live-Events,Decoder,5,138015,Premium,5000,3,2
1004,Lester Abadaki,37,Male,Akwa,Documentaries,Live-Events,Decoder,10,201283,Basic,2500,6,3
2575,Dai Sofoluwe,42,Female,Yobe,Music,TV-Shows,Tv-App,5,355048,Premium,5000,3,2
2265,Jackson Ajudua,42,Female,Anambra,Music,Live-Events,Decoder,8,379688,Elite,10000,4,4
1,Jelani Sofoluwe,35,Male,Akwa,Talk-Shows,Live-Events,Tv-App,8,582325,Basic,2500,4,2
2174,Armand Igbinoghene,74,Female,Jigawa,Sports,Live-Events,Tv-App,8,470342,Premium,5000,10,4
2350,Mason Bakare,41,Female,Plateau,Comedy,Live-Events,Browser,7,470229,Elite,10000,4,2
1113,Iris Adarabioyo,25,Male,Osun,Talk-Shows,TV-Shows,Decoder,6,476885,Elite,10000,5,5
1767,Xanthus Abaribe,69,Female,Bayelsa,Sports,Live-Events,Mobile-App,7,13132,Elite,10000,2,1
636,Joel Daramola,30,Male,Niger,Comedy,TV-Shows,Decoder,6,242370,Basic,2500,7,3
2237,Roary Balarabe,40,Female,Gombe,Documentaries,TV-Shows,Mobile-App,10,515243,Elite,10000,10,4
1126,Halee Adewumi,30,Male,Kogi,Religion,Live-Events,Mobile-App,11,437108,Basic,2500,10,3
2484,Emily Adekugbe,53,Female,Bayelsa,News,TV-Shows,Tv-App,11,288417,Premium,5000,9,1
523,Cooper Olonisakin,37,Male,Bayelsa,Cartoons,Live-Events,Browser,6,601869,Premium,5000,6,3
1840,Ginger Olaoye,73,Female,Yobe,Drama,TV-Shows,Tv-App,10,343926,Elite,10000,9,4
41,Yoshi Okojie,22,Male,Bauchi,Music,TV-Shows,Decoder,0,542443,Basic,2500,9,3
2350,Mason Bakare,41,Female,Plateau,Music,Live-Events,Mobile-App,2,121851,Elite,10000,4,2
1556,Quynn Idonije,72,Female,Adamawa,Sports,Live-Events,Decoder,6,544614,Elite,10000,5,3
45,Sean Umelo,62,Male,Cross,News,TV-Shows,Tv-App,8,224230,Premium,5000,1,5
694,Henry Fuwape,57,Male,Ondo,Music,TV-Shows,Tv-App,2,235509,Premium,5000,6,2
918,Jerry Olunloyo,32,Male,Enugu,Documentaries,TV-Shows,Mobile-App,5,121251,Premium,5000,10,3
550,Shafira Igbinoghene,60,Male,Benue,Action,TV-Shows,Tv-App,7,34966,Premium,5000,7,4
1893,Yolanda Maikori,54,Female,Adamawa,Action,Live-Events,Decoder,1,504491,Premium,5000,3,5
1094,Donovan Akinde,68,Male,Borno,Sports,TV-Shows,Tv-App,7,128831,Basic,2500,11,4
2064,Castor Ogedegbe,37,Female,Borno,Talk-Shows,Live-Events,Tv-App,6,362698,Premium,5000,3,4
2894,Griffith Abaribe,21,Female,Kwara,Talk-Shows,Live-Events,Decoder,10,524435,Elite,10000,3,1
877,Kirby Adekugbe,57,Male,Yobe,Reality,Live-Events,Browser,1,382476,Basic,2500,5,4
2458,Holly Adejuyigbe,65,Female,Plateau,Action,Live-Events,Tv-App,7,102043,Premium,5000,3,5
1097,Paki Okojie,43,Male,Benue,Reality,TV-Shows,Tv-App,9,175140,Premium,5000,5,4
3,Lawrence Akinde,64,Male,Plateau,Sports,TV-Shows,Decoder,4,83601,Premium,5000,3,4
753,Amir Onyeama,65,Male,Abia,Documentaries,Live-Events,Mobile-App,1,374392,Elite,10000,12,3
1012,Bruce Adeniran,24,Male,Ebonyi,Documentaries,TV-Shows,Browser,8,287935,Premium,5000,8,3
1190,Kiayada Abagun,75,Male,Kebbi,News,Live-Events,Mobile-App,10,509074,Premium,5000,2,4
1796,Axel Oliha,49,Female,Nasarawa,Comedy,TV-Shows,Decoder,10,199034,Elite,10000,11,2
1579,Xander Buraimoh,62,Female,Katsina,Cartoons,Live-Events,Browser,8,453728,Premium,5000,4,4
2685,Yolanda Oteh,41,Female,Kwara,Talk-Shows,Live-Events,Browser,10,165874,Elite,10000,10,4
1192,Abdul Ameobi,30,Male,Delta,Music,Live-Events,Browser,9,387918,Premium,5000,10,4
2784,Finn Makinde,20,Female,Ogun,Action,Live-Events,Decoder,5,308320,Premium,5000,6,4
680,Candace Udoka,62,Male,Akwa,News,TV-Shows,Tv-App,1,543528,Premium,5000,4,3
1800,Patrick Ujah,19,Female,Nasarawa,News,Live-Events,Decoder,9,539015,Elite,10000,6,4
2816,Molly Osakwe,30,Female,Bayelsa,Reality,Live-Events,Mobile-App,11,400575,Premium,5000,8,3
1749,Evelyn Abaribe,22,Female,Anambra,Comedy,Live-Events,Tv-App,8,91198,Premium,5000,8,2
1393,Dennis Laouali,69,Male,Borno,Religion,TV-Shows,Browser,0,131736,Premium,5000,6,3
